"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"212743_at",-0.23703724400197,4.61305335616646,-2.06695947915002,0.0471511361591728,0.380436747634151,-4.55287375856125
"212206_s_at",-0.374342273014519,7.91607913726377,-2.06673812843976,0.047173337731975,0.38047807554497,-4.55327998027647
"204873_at",-0.317878128052913,8.09933266447474,-2.06632302263126,0.0472149978830857,0.38062889582847,-4.5540416920299
"209454_s_at",0.243217890551819,6.75300054106257,2.06621136457855,0.047226209456834,0.38062889582847,-4.55424656289413
"202555_s_at",-0.334786499018801,9.97859462138353,-2.065794674898,0.0472680699568882,0.380706353353303,-4.55501103397939
"220067_at",0.185324173227388,6.09474258143786,2.06577547804993,0.0472699992537252,0.380706353353303,-4.5550462502798
"216301_at",0.218856464941899,5.06517121563312,2.06541457061285,0.0473062836337226,0.380860889233263,-4.55570828311369
"206858_s_at",0.18208979624529,4.61608233122006,2.06497880639265,0.0473501265812205,0.380956712359394,-4.55650751380906
"204546_at",-0.189166912338793,6.47632590901966,-2.06495634421332,0.0473523875083342,0.380956712359394,-4.55654870801816
"209787_s_at",-0.226591277077571,9.5873036308645,-2.06468265868797,0.0473799429282696,0.381040790113019,-4.55705060275189
"211198_s_at",0.213521212334351,6.50990181592548,2.06407331586478,0.0474413440442983,0.381396904104956,-4.55816785828761
"221506_s_at",-0.231864610659174,7.93383111284238,-2.06372921292215,0.0474760489503749,0.381532855249124,-4.55879867559404
"207597_at",0.138814830396035,5.10364962121667,2.06336869540848,0.0475124333744475,0.381532855249124,-4.55945949941632
"207464_at",0.138666631410969,4.38224351281543,2.06331495334142,0.0475178592772203,0.381532855249124,-4.55955800045829
"214002_at",0.195903976259141,6.79999879112531,2.06307575086043,0.0475420162482035,0.381532855249124,-4.55999639879082
"220941_s_at",0.365783719162074,6.92923335982769,2.06300377148523,0.0475492875376501,0.381532855249124,-4.5601283114856
"220716_at",0.179864771864019,5.10284512668975,2.06288769686015,0.0475610153533608,0.381532855249124,-4.56034102784173
"218870_at",-0.395993953653436,7.23479934501391,-2.06265366631156,0.047584668818858,0.381585193404499,-4.56076988074792
"211987_at",-0.197580080065284,10.1017975727547,-2.06195835557271,0.0476550050497133,0.382011711944031,-4.56204379724441
"210090_at",0.264757106161698,5.31543262724677,2.06175560465189,0.0476755321730452,0.382038787848535,-4.56241520719789
"213463_s_at",-0.266782139120475,7.4824653401995,-2.06142323199498,0.0477091994572107,0.382171102591975,-4.5630240055682
"202687_s_at",-0.511013898524183,10.0657593971415,-2.06112277286614,0.0477396521307467,0.382206936446842,-4.56357428504117
"206454_s_at",0.118589309591332,7.04137686388411,2.06104056792141,0.0477479868982161,0.382206936446842,-4.56372482973032
"200732_s_at",0.236188620043112,12.2316799935475,2.06072191779598,0.0477803069876715,0.382326477594201,-4.56430834164598
"205421_at",-0.284503651506038,8.13550853876096,-2.06055499259917,0.0477972455941038,0.382326477594201,-4.56461398779604
"214074_s_at",-0.182854115481359,6.84363016492184,-2.05985671220361,0.0478681604465882,0.382639866677551,-4.56589236224093
"213705_at",-0.350205417575707,7.98168982677329,-2.05980134383501,0.0478737874248134,0.382639866677551,-4.5659937137015
"202265_at",-0.216689218575889,10.3924963044845,-2.05949587276762,0.0479048423275745,0.382639866677551,-4.56655283966274
"222066_at",0.160630729836158,4.40072942865454,2.05934155286833,0.0479205375971814,0.382639866677551,-4.56683527882827
"208077_at",0.125323534941111,4.07161605876258,2.05920504943366,0.0479344246007947,0.382639866677551,-4.56708509665307
"203220_s_at",0.153915577365537,4.85922618937534,2.05915533389158,0.047939483229207,0.382639866677551,-4.56717607901376
"217609_at",-0.144817039848984,5.10184542403938,-2.05884992723053,0.047970569121074,0.382728805533853,-4.56773495475502
"202749_at",-0.297377078026491,10.3184054150777,-2.0586913011845,0.0479867219190646,0.382728805533853,-4.56802520614637
"209955_s_at",0.130816752946039,4.3711147450833,2.05826323342207,0.0480303357284321,0.382728805533853,-4.5688083934092
"216216_at",0.110685893839109,4.65050541007342,2.05826222131889,0.0480304388882314,0.382728805533853,-4.56881024499443
"218139_s_at",-0.272948451355479,10.3528264288242,-2.05801258592249,0.0480558892306004,0.382728805533853,-4.56926691776765
"218739_at",0.241300884693874,7.82395623309337,2.05799528150556,0.0480576538571144,0.382728805533853,-4.56929857220951
"210724_at",0.26161554883278,4.62139682315978,2.05784600863168,0.0480728784030018,0.382728805533853,-4.56957162417872
"206810_at",0.15570840907741,4.61667492216349,2.05759732011404,0.0480982519238098,0.382728805533853,-4.57002649538217
"211525_s_at",0.162159810178077,4.43498089259376,2.05752875102798,0.0481052500558778,0.382728805533853,-4.57015190642798
"219628_at",-0.306895449163135,7.18380618526641,-2.05712741509809,0.048146228224536,0.382918074315598,-4.57088587593703
"218031_s_at",-0.412239083900833,8.05738892506799,-2.05671919144694,0.0481879412035725,0.383113050032828,-4.57163233088536
"210033_s_at",0.144404453116839,4.49128265653174,2.05619307161226,0.0482417479640081,0.383404002637962,-4.57259419916492
"212978_at",0.309691849666087,7.31292936394228,2.05601967944734,0.0482594925315098,0.38340824362498,-4.57291115926597
"215698_at",-0.233367297414201,6.54606601635461,-2.05568225965078,0.0482940398008521,0.383545926789156,-4.57352790326011
"219913_s_at",-0.244769650202438,7.61109175213389,-2.05537054761488,0.0483259742943501,0.383662768836506,-4.57409759003294
"204891_s_at",-0.270532694058076,5.76603862669884,-2.05444700780462,0.0484206989562628,0.384277844905118,-4.57578507365125
"201398_s_at",-0.194434447911492,12.8245006868913,-2.05425807745946,0.0484400970999849,0.38429488714258,-4.57613021485505
"210988_s_at",-0.310038459857238,5.24478391399766,-2.05383449504932,0.0484836126707135,0.384402786653777,-4.57690393529395
"211302_s_at",0.300806434312852,4.96033211412742,2.05378977434539,0.0484882089373396,0.384402786653777,-4.57698561560059
"217920_at",-0.241513253113465,7.04402884873552,-2.05359896133855,0.0485078244664087,0.384421489021055,-4.57733411166543
"218127_at",-0.244488803611182,8.04714527328928,-2.05257508326823,0.0486131982601493,0.38511956530631,-4.57920367864984
"218968_s_at",-0.19128091857641,7.68880702302529,-2.05231330143213,0.0486401722225557,0.385196273232091,-4.57968157032595
"218192_at",-0.179677909615024,7.22173485049139,-2.05181671547885,0.0486913765762816,0.385363670025751,-4.58058797827249
"215257_at",0.0873027419374273,3.82708117094589,2.05177279629331,0.0486959074885527,0.385363670025751,-4.58066813505782
"211105_s_at",0.245464878153336,5.96639811496142,2.05103272236744,0.0487723128827948,0.385724316191982,-4.58201864675939
"213792_s_at",-0.357606608637472,10.0324629390203,-2.05099597119011,0.0487761098313424,0.385724316191982,-4.58208570193384
"205411_at",0.144872157415277,4.48360109104421,2.05018398999917,0.0488600660925224,0.386251132840001,-4.58356698827785
"217203_at",0.156744035214161,5.59866904717764,2.04972798400088,0.0489072714108747,0.386487153323893,-4.5843986792586
"220819_at",0.180510003022561,6.19301957238566,2.04940415213755,0.048940818555814,0.386615111690733,-4.58498921813839
"220856_x_at",0.180603739698951,10.8013342483728,2.04921372341798,0.0489605553465575,0.3866339211114,-4.58533645044565
"209385_s_at",-0.191774312454493,10.8410761522286,-2.04890542498241,0.0489925234752484,0.386749271955389,-4.58589855745265
"209293_x_at",0.205211665779575,6.58633299832157,2.04850047099107,0.0490345419374839,0.386874177342365,-4.58663679502018
"209068_at",-0.26063768329604,7.80332812867591,-2.04841822959886,0.0490430792662763,0.386874177342365,-4.58678670889115
"212641_at",0.181818799075907,5.21269124899115,2.04794302029591,0.0490924354974204,0.387126437372047,-4.5876528557966
"221484_at",0.497257957148697,8.29143145265817,2.04756498870206,0.0491317298594379,0.387139433862118,-4.58834177172063
"209260_at",0.160429033657988,5.77311372108798,2.047448893562,0.0491438028817281,0.387139433862118,-4.58855332145651
"215370_at",0.151592827206221,5.2001900070745,2.0473962985947,0.0491492732223006,0.387139433862118,-4.58864915754711
"216413_at",0.134816565126075,4.644062925231,2.04710607672648,0.0491794684934165,0.387139433862118,-4.58917795274021
"210210_at",0.24550478513035,6.13835203330734,2.04709159338619,0.0491809757970012,0.387139433862118,-4.5892043404454
"217342_x_at",0.13498315947227,4.89990746728507,2.04589995926171,0.0493051303360908,0.387979649769373,-4.59137493596726
"208021_s_at",-0.211441112507051,7.87868461705835,-2.04540344249261,0.0493569429883061,0.388199219411668,-4.59227907282456
"214666_x_at",-0.467703460202105,5.94276670438077,-2.04523798784294,0.0493742191935739,0.388199219411668,-4.59258032208254
"206952_at",0.720744656138704,11.4494285267646,2.04493866819599,0.0494054866383256,0.388199219411668,-4.59312525725814
"202794_at",0.218828459306987,9.29556268437311,2.04479249266471,0.0494207627148166,0.388199219411668,-4.5933913594508
"217252_at",0.115916774491767,4.08500746926292,2.04473942091498,0.0494263100069774,0.388199219411668,-4.59348796924215
"215196_at",0.161969754703737,5.93307852850058,2.04463152272884,0.0494375896876107,0.388199219411668,-4.59368437713079
"209016_s_at",0.299479809753032,5.80177240853082,2.04407055839855,0.0494962694160913,0.388523042206577,-4.59470537818633
"221885_at",0.196691589612533,5.42334247197026,2.04353099807393,0.049552767968031,0.388818935546977,-4.59568722184122
"220334_at",0.123034840650526,4.27016079861495,2.04337729730315,0.0495688726917186,0.388818935546977,-4.5959668768077
"204191_at",-0.301368014223692,7.02993083472485,-2.04263019421272,0.0496472195307611,0.38927378306822,-4.59732598629259
"202821_s_at",-0.305825926567804,6.22361379888438,-2.04249119767488,0.0496618077604651,0.38927378306822,-4.59757880341028
"211956_s_at",0.151937164190493,13.6921871894856,2.04216441001452,0.0496961202526097,0.389405723133094,-4.59817313743015
"209399_at",-0.191876154632338,6.24072447778867,-2.04171223034874,0.0497436332047276,0.389640969374724,-4.59899540498466
"202826_at",0.135179397268675,5.77996842713534,2.04150449556626,0.0497654744041721,0.389674683936795,-4.59937311466521
"219939_s_at",-0.175914693108062,11.9187795949962,-2.04133860781183,0.0497829218693774,0.389674683936795,-4.59967471587661
"212114_at",-0.174643090973538,9.28757100056372,-2.04106201643352,0.0498120246958869,0.389765533596865,-4.60017754646384
"205405_at",-0.316641955127478,6.78106834646574,-2.04056842819325,0.0498639970077195,0.39003520412253,-4.60107473908445
"209005_at",-0.385191306211612,8.00498092187987,-2.04039454732644,0.0498823171245478,0.390041550924377,-4.60139076216369
"209868_s_at",0.217423747253684,8.0618318585795,2.04005636854008,0.0499179646446477,0.390183332768006,-4.60200533309754
"221112_at",0.204977917643572,5.3194856681686,2.03964367165652,0.0499614974793273,0.390386629023842,-4.60275522074047
"220680_at",0.132947862872004,3.8064589321191,2.03942800551782,0.0499842600376915,0.390427545883469,-4.60314704940623
"201915_at",-0.285605803522054,7.56606820785591,-2.03905918432552,0.0500232085273699,0.390594818213887,-4.60381706186441
"222343_at",0.279130018800911,5.27060023581522,2.03827721049617,0.0501058752788437,0.391103217794955,-4.60523731645776
"201065_s_at",-0.238160966023631,8.93026885545407,-2.03769359804187,0.0501676503873341,0.39144824787343,-4.60629702904885
"214086_s_at",-0.323125726610401,7.1463489662704,-2.03729291262212,0.0502101014999253,0.391639038287509,-4.6070244527423
"39582_at",-0.227734065286601,7.17324774078667,-2.03713101634069,0.0502272627547431,0.391639038287509,-4.60731833627014
"209989_at",-0.337688501651602,7.72705360341892,-2.0355071828082,0.0503996769511117,0.392845907431741,-4.61026503188152
"206544_x_at",-0.53736069497595,6.41738188711095,-2.03483201878887,0.0504715169452393,0.393268269670898,-4.61148969536289
"215654_at",0.249666788765693,6.61473162826424,2.03441835882409,0.0505155763577628,0.393473949133525,-4.6122398705222
"208378_x_at",0.166010085548731,6.2188186585463,2.03314149741589,0.050651789579205,0.393993945991801,-4.61455473618362
"214162_at",-0.201269791980804,4.96652831077466,-2.03312162281001,0.0506539123131841,0.393993945991801,-4.61459075880354
"213361_at",-0.208620848507649,7.57745642808206,-2.03292460640863,0.0506749591418114,0.393993945991801,-4.61494783552704
"204970_s_at",0.295324932379021,8.49856007323667,2.0328884789709,0.0506788193898329,0.393993945991801,-4.61501331081048
"217010_s_at",0.107708462058529,4.17024361333351,2.03283986787954,0.0506840139346651,0.393993945991801,-4.61510140935136
"211912_at",0.0959509688032041,4.58735326775231,2.03263864939272,0.050705520966584,0.393993945991801,-4.61546606330965
"201881_s_at",0.23609563154304,7.89128692601334,2.03263287466089,0.0507061383111951,0.393993945991801,-4.61547652804048
"210746_s_at",0.15821109448466,5.3717760921296,2.0322057726786,0.0507518157246978,0.394150398603185,-4.61625044196813
"206061_s_at",-0.243297474739141,7.2069470245475,-2.03211377162792,0.0507616597204533,0.394150398603185,-4.61641713278928
"220520_s_at",0.288218818343931,5.04586864127981,2.03154004404484,0.0508230856906483,0.394489853634345,-4.61745650362239
"206169_x_at",0.444958524538254,8.25432256664552,2.03136014503678,0.050842359963152,0.394502003796286,-4.61778236455979
"209379_s_at",-0.219447640277969,7.66626218382294,-2.03069459492785,0.0509137224229503,0.394918173543198,-4.61898772114187
"219790_s_at",0.139945121440313,4.58020515101031,2.02994685865317,0.0509940020637454,0.395388835993689,-4.62034156401534
"221172_at",0.132757014171533,4.56912182405314,2.02966407350714,0.0510243918431662,0.395388835993689,-4.62085347274457
"207535_s_at",0.149054652847455,5.80487795645873,2.02958344191517,0.0510330599083236,0.395388835993689,-4.62099942526221
"204264_at",-0.32712963245665,10.0153312294988,-2.02919940248719,0.0510743626988033,0.395388835993689,-4.6216945205353
"AFFX-r2-Bs-lys-3_at",0.109017771876069,3.76640030906531,2.02907437469414,0.051087815557875,0.395388835993689,-4.62192079400112
"205270_s_at",0.400350872548686,7.12405374012607,2.02890800437576,0.0511057216535044,0.395388835993689,-4.62222187210815
"204881_s_at",0.45881879056999,7.92893359478296,2.02869660294953,0.0511284823038427,0.395388835993689,-4.62260441529213
"220182_at",-0.225046158689955,5.65043606098028,-2.02838706076259,0.0511618253888822,0.395388835993689,-4.62316449515423
"213611_at",0.199082175566622,5.72973090902994,2.02830855467187,0.0511702848964325,0.395388835993689,-4.62330653226884
"215872_at",0.169248284434934,4.14317569102003,2.02804140405255,0.0511990811965179,0.395388835993689,-4.62378984307254
"210473_s_at",-0.354107548611632,10.1655151237,-2.02797224691683,0.0512065379967684,0.395388835993689,-4.62391494958079
"217993_s_at",-0.22651156816733,10.6217557549825,-2.02785529268631,0.0512191506413627,0.395388835993689,-4.62412651450623
"214576_at",0.118583705372121,4.27453765835585,2.02783756702037,0.0512210624606752,0.395388835993689,-4.62415857862539
"202313_at",0.301114674291089,9.3668228477794,2.02782068151287,0.0512228837221253,0.395388835993689,-4.62418912277582
"38710_at",0.128483748083386,8.42335145272676,2.02759418504995,0.0512473190008329,0.395400727929727,-4.62459881291645
"201977_s_at",-0.308109193877518,7.11374104130588,-2.02747739361886,0.051259922891819,0.395400727929727,-4.62481005336281
"219062_s_at",0.29613322237261,8.91133487777752,2.02718546294355,0.0512914393519842,0.395506886273503,-4.6253380273135
"221949_at",-0.172340803194965,6.54351469033593,-2.02678740702685,0.0513344403646687,0.395573782084834,-4.62605784177087
"203245_s_at",-0.363465558975915,5.29649972243713,-2.02677640945026,0.0513356288551984,0.395573782084834,-4.62607772743517
"205977_s_at",-0.304088886033636,6.87018105020425,-2.02646530247687,0.0513692596956479,0.395581886379966,-4.62664023267292
"219567_s_at",-0.132113456564305,4.13141957685035,-2.02643815364791,0.0513721954166738,0.395581886379966,-4.62668931671523
"203147_s_at",-0.233689853007498,8.08853992483112,-2.02595076214338,0.0514249242389146,0.395828446986084,-4.62757041666577
"218740_s_at",-0.212873916665757,8.97807567352512,-2.02581378335018,0.0514397519425737,0.395828446986084,-4.62781801606383
"215130_s_at",0.14787826525399,4.9427822491014,2.0250305328957,0.0515246094614009,0.396340487197773,-4.62923355478267
"202429_s_at",-0.216401565920966,8.88904923277414,-2.02477824778081,0.0515519682287364,0.396340487197773,-4.62968941125814
"212338_at",-0.293390802602352,5.62802782193859,-2.02470726333088,0.0515596683529715,0.396340487197773,-4.62981766596311
"202516_s_at",-0.283631366409431,4.91327681535619,-2.02452588215537,0.0515793484803557,0.396355000378366,-4.63014536991011
"205428_s_at",0.114649939657421,4.87973288063666,2.02390824956294,0.0516464119828543,0.396733489566223,-4.63126108768493
"213632_at",0.406463959133722,9.48734778720864,2.02339927530444,0.0517017346869796,0.397021559331901,-4.63218032541214
"207241_at",0.128397279484524,4.14995294902832,2.02309495955825,0.0517348369677119,0.397138857039875,-4.63272985352872
"218837_s_at",-0.178688518788762,8.3221041424336,-2.02278020941883,0.051769093821685,0.397181403329254,-4.63329815760298
"216997_x_at",0.128172542916033,4.03991042817066,2.02271643029926,0.0517760378537574,0.397181403329254,-4.6334133071886
"208109_s_at",0.346554154306284,5.29276265525599,2.02248523530393,0.0518012163508296,0.397237761324417,-4.63383069344468
"202137_s_at",-0.382880675445606,6.92784677331279,-2.02193359827183,0.0518613362701718,0.397561936713908,-4.63482644051956
"221543_s_at",-0.258363852791526,9.64065718371497,-2.02161593281861,0.0518959846655398,0.397690695010055,-4.6353997569959
"204048_s_at",-0.217439412345042,9.02788837802925,-2.02123796115992,0.0519372372301803,0.397785768259548,-4.63608182344466
"215295_at",0.161449656624239,4.15332255583445,2.02117507280657,0.0519441037782029,0.397785768259548,-4.63619529880008
"209380_s_at",-0.200193191998693,6.62001152998864,-2.01997307642639,0.0520754984845548,0.398623140628341,-4.63836365591917
"221873_at",-0.234048123102007,7.56892887452929,-2.01962474546543,0.0521136302781995,0.398623140628341,-4.63899184819686
"218168_s_at",-0.16804077508939,9.36138130111603,-2.01957587236109,0.0521189823758153,0.398623140628341,-4.63907998105521
"33322_i_at",0.370406358726301,8.3876764381513,2.01952068799472,0.0521250261996839,0.398623140628341,-4.63917949305472
"217893_s_at",0.336475448558433,8.84950149224754,2.01854888597787,0.0522315592809117,0.399184373990361,-4.6409315689207
"210103_s_at",0.349551382601113,6.9343327991655,2.01852433782239,0.0522342528249721,0.399184373990361,-4.64097581880945
"212442_s_at",-0.254036482588701,9.04914618160625,-2.01833750094996,0.0522547574749591,0.399204126292752,-4.64131259280435
"215486_at",0.106472644730736,4.34076900294417,2.01805492799397,0.0522857822123447,0.399235158388435,-4.64182188615266
"201764_at",-0.31412914994438,9.34089331957014,-2.01713998381033,0.0523863481808776,0.399235158388435,-4.64347055575158
"211586_s_at",0.121048739234186,4.45460686609047,2.01709230229142,0.0523915937347674,0.399235158388435,-4.64355645908144
"216229_x_at",0.280141112700549,6.54854090147418,2.01701074252281,0.0524005673805776,0.399235158388435,-4.64370339408844
"216093_at",0.167300677923406,4.67871445311335,2.01699807538867,0.0524019612079106,0.399235158388435,-4.64372621431315
"221960_s_at",-0.369934155057885,7.82192616136454,-2.01698867940679,0.0524029951152013,0.399235158388435,-4.64374314138757
"201164_s_at",-0.149896160096024,8.56659528568674,-2.01694660809506,0.0524076247427622,0.399235158388435,-4.64381893307131
"208165_s_at",0.14932799294412,4.39229996273122,2.01678703242812,0.0524251880896544,0.399235158388435,-4.64410639847967
"212277_at",-0.754321856158304,7.78484962393714,-2.01645853822518,0.0524613593312906,0.399235158388435,-4.64469810520049
"205177_at",0.158947551875512,4.7363533961324,2.01637597353264,0.0524704541566757,0.399235158388435,-4.64484681492043
"207529_at",0.157239117900371,4.58819359187139,2.01635281479731,0.0524730054306026,0.399235158388435,-4.64488852597131
"218797_s_at",-0.147379083369438,7.26656578717574,-2.01634490928008,0.0524738763640229,0.399235158388435,-4.64490276446434
"206357_at",-0.260040605893627,5.57404033012582,-2.01607199881825,0.0525039500792323,0.399327584812243,-4.64539427272718
"211228_s_at",-0.375502611218407,7.04352130224992,-2.01576468032818,0.0525378335164698,0.399376922667752,-4.64594768858005
"211796_s_at",-0.270854625003354,6.49075797736681,-2.01564040411918,0.0525515410468979,0.399376922667752,-4.64617146554984
"210654_at",0.188761128902486,5.36926428582518,2.01552547518111,0.0525642203735623,0.399376922667752,-4.64637840205041
"221659_s_at",0.147137362688527,5.45002944666585,2.01523450342579,0.0525963332940325,0.399484663072336,-4.64690227398566
"213301_x_at",-0.249329626331898,8.91474314469329,-2.01505353370147,0.0526163145797863,0.39950021809608,-4.64722806670506
"212597_s_at",-0.191922132722932,7.7485228259026,-2.01373854105902,0.0527617058830981,0.400251365190769,-4.64959472510401
"214819_at",0.165481556590862,6.72795671528404,2.01358948116321,0.0527782087898312,0.400251365190769,-4.64986292119248
"216761_at",0.154305163721691,4.50306246382093,2.01322083965487,0.052819041720847,0.400251365190769,-4.65052613443222
"211086_x_at",-0.176112944030585,5.07435534532152,-2.01319808413297,0.0528215631650337,0.400251365190769,-4.65056707025147
"203488_at",0.12810518306553,5.98428424054996,2.01318225658649,0.0528233170114439,0.400251365190769,-4.65059554284986
"207517_at",0.140073289637503,4.59069654941021,2.01309100790222,0.0528334292501805,0.400251365190769,-4.65075968922147
"211546_x_at",0.143513291248787,6.75333783306163,2.01302257784263,0.0528410138270886,0.400251365190769,-4.65088278365897
"212757_s_at",-0.181252831174829,7.19350733345607,-2.01269086655722,0.0528777932074108,0.400361129923438,-4.65147943244258
"220730_at",0.140565543319163,5.28002158895905,2.01243056918369,0.05290667008414,0.400361129923438,-4.65194757645125
"215628_x_at",0.301773105834219,8.12038859609661,2.01240578088021,0.0529094207700588,0.400361129923438,-4.65199215572311
"217623_at",0.0937181584125018,3.90167623402664,2.01220755058842,0.0529314223170416,0.400391611190743,-4.65234863787172
"218821_at",-0.182455921424673,6.4248658724449,-2.01176298586927,0.0529807936312739,0.400629035887267,-4.65314801132129
"211397_x_at",0.193524620081097,6.04767817840561,2.01150060595224,0.053009951268438,0.40071349996844,-4.65361973422942
"217446_x_at",0.24548892755582,6.7574280843385,2.01114996260846,0.0530489393517278,0.400734806954234,-4.65425006914753
"211037_s_at",0.150048654760602,5.33899852548955,2.01105763594071,0.0530592093443821,0.400734806954234,-4.65441602644364
"215615_x_at",0.146588275756177,5.31900314830111,2.0109899805962,0.0530667361186422,0.400734806954234,-4.65453763330707
"220713_at",0.112120348798283,6.00716553826583,2.01019148429849,0.0531556409073124,0.401148653047656,-4.65597265127121
"201905_s_at",-0.192600322711354,6.43788747630134,-2.01001308545157,0.0531755217044488,0.401148653047656,-4.65629320125186
"214301_s_at",0.135269135765676,7.02162524074065,2.0100127328725,0.0531755610023669,0.401148653047656,-4.65629383475018
"212725_s_at",-0.33454420863065,8.19161173747264,-2.00953188273936,0.0532291794966365,0.401313321941897,-4.65715772565786
"216843_x_at",-0.229379233687792,7.23154903997917,-2.00913860898487,0.0532730677483724,0.401313321941897,-4.65786416008268
"216658_at",0.196525426786698,6.60122366366043,2.0091259272499,0.0532744835218968,0.401313321941897,-4.65788693841846
"217953_at",-0.160734234682956,4.68255695453667,-2.00891659032949,0.0532978584041903,0.401313321941897,-4.65826292364907
"204578_at",-0.213693991197593,5.8874329768934,-2.00862153267334,0.0533308202486295,0.401313321941897,-4.65879281901077
"215150_at",0.0939219677610188,3.86742967938512,2.00836725998423,0.0533592401935261,0.401313321941897,-4.65924942068026
"34221_at",0.173827908898476,7.23059962600504,2.00835915179377,0.0533601466605309,0.401313321941897,-4.65926397996395
"211218_at",0.125678020968986,3.76153662161697,2.00807890446547,0.0533914856099646,0.401313321941897,-4.65976717191218
"213111_at",-0.2329172233253,8.19197811722136,-2.00801021901847,0.0533991688905861,0.401313321941897,-4.65989049036007
"221565_s_at",-0.157321217513431,6.19850327038963,-2.00794432990519,0.0534065402780977,0.401313321941897,-4.66000878521178
"220149_at",0.155550897901263,4.93965327351463,2.00786127811051,0.0534158330213051,0.401313321941897,-4.66015788906714
"201926_s_at",0.357385421739474,8.77025920910529,2.00785550203791,0.0534164793641481,0.401313321941897,-4.66016825874205
"203626_s_at",0.110772498592492,4.39662893441468,2.00759176962725,0.0534459983320287,0.401313321941897,-4.66064170827104
"219128_at",-0.230452716379995,7.03797318591099,-2.00752014285805,0.0534540178193957,0.401313321941897,-4.66077028363977
"212188_at",-0.352392814973401,8.17093559227993,-2.00739876795362,0.0534676096208444,0.401313321941897,-4.66098815258689
"216018_at",0.22172977741445,5.07491259615379,2.00709240970829,0.0535019296824776,0.401435664377418,-4.66153802329089
"212476_at",-0.221690334500133,9.48700167219569,-2.00664106934239,0.0535525266415235,0.401680012118929,-4.66234799978924
"220355_s_at",-0.151070313447727,8.28107339892987,-2.00610326431348,0.0536128713170673,0.401884180038559,-4.66331296383647
"202523_s_at",0.139598033022969,6.43203482798128,2.00594924476584,0.0536301641183985,0.401884180038559,-4.66358927903275
"201358_s_at",-0.247065565192154,11.7551697662844,-2.00591626560844,0.0536338675429652,0.401884180038559,-4.66364844241292
"210089_s_at",0.191028576310137,5.51631229746913,2.00537911812415,0.0536942185395686,0.402201111770669,-4.66461196010521
"210539_at",0.278039449778785,5.57215937676815,2.00492089305804,0.0537457492211604,0.402410031524028,-4.66543375308991
"220578_at",0.128295183727358,5.34353170107052,2.00455626752238,0.0537867848931343,0.402410031524028,-4.66608757939962
"218128_at",-0.255773594482427,7.52214002338443,-2.00450938523453,0.0537920631070584,0.402410031524028,-4.66617163951027
"205160_at",-0.293256924270919,8.25720712124028,-2.00433497740252,0.0538117026879568,0.402410031524028,-4.66648434015446
"219508_at",0.279637893729579,6.5765102962203,2.00417456823003,0.0538297714596255,0.402410031524028,-4.66677192380802
"215658_at",0.144779399143897,4.63762962178328,2.00400744290947,0.0538486023987199,0.402410031524028,-4.66707152949925
"210702_s_at",0.120601157216196,4.52743779646914,2.00375308751385,0.053877273101312,0.402410031524028,-4.66752747586941
"219036_at",-0.27106231576942,8.40402807266136,-2.00352468590258,0.0539030297025866,0.402410031524028,-4.66793686082484
"219461_at",0.148755754598544,5.1285174627841,2.00336184352039,0.0539213998413614,0.402410031524028,-4.66822871617858
"216322_at",0.110939820215839,3.82695999156808,2.00327767082779,0.0539308974537724,0.402410031524028,-4.66837956812461
"213332_at",-0.28972240707134,5.43800632322619,-2.00323744920742,0.0539354363708882,0.402410031524028,-4.66845165047265
"206425_s_at",0.124943340161529,4.43493963664466,2.00320696554116,0.0539388766050522,0.402410031524028,-4.66850628040796
"220066_at",0.291434112103083,4.70610998002878,2.00281207375292,0.0539834594791761,0.402529126939155,-4.6692139104229
"219949_at",-0.456868130346228,7.00823700100798,-2.00274550103633,0.0539909786458766,0.402529126939155,-4.66933319548829
"221176_x_at",0.211934043713278,7.46539652811418,2.00234218007126,0.0540365520065078,0.402652823869193,-4.67005580143882
"211265_at",0.103568907667233,3.97175352651789,2.00218472524452,0.0540543527915194,0.402652823869193,-4.67033787351425
"220650_s_at",0.129367378335877,5.66551282920182,2.0021108568109,0.0540627056287186,0.402652823869193,-4.67047019908363
"210362_x_at",0.110233206909507,5.12899551750972,2.00195910073663,0.054079869327855,0.402652823869193,-4.67074203835835
"220398_at",0.129532142855688,5.16880246639734,2.00179177609035,0.0540987993685759,0.402659189286256,-4.67104174716106
"211274_at",0.168558580306822,5.11162107296458,2.00136704957472,0.0541468762525849,0.402880555555346,-4.67180242315594
"202223_at",-0.518335182879492,8.89235567178692,-2.00115858268816,0.0541704873204701,0.402880555555346,-4.67217573755047
"215600_x_at",0.290297449135581,9.16994035402849,2.00096390301489,0.0541925449757201,0.402880555555346,-4.67252433541031
"201650_at",0.46391603792206,5.23033460954805,2.00074606129275,0.0542172362609713,0.402880555555346,-4.67291437692642
"204180_s_at",0.425239555197825,7.58070585091012,2.000560330632,0.0542382956888664,0.402880555555346,-4.67324689846709
"37254_at",-0.183440867474161,6.45900449308299,-2.00052066080979,0.0542427946553622,0.402880555555346,-4.67331791797675
"207094_at",0.170268138155921,7.97974698401204,2.00041185448422,0.0542551360895111,0.402880555555346,-4.67351270463095
"208448_x_at",0.125800888657314,4.13505516380901,1.99925591167789,0.0543864014804389,0.403720715021572,-4.67558158828375
