"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"208883_at",-0.655673556932821,6.64112401937102,-5.88714660452506,6.18267291885047e-07,6.52755472100625e-05,5.98056234386485
"212659_s_at",1.49967200669686,7.56788542101026,5.88168572910524,6.29439798237489e-07,6.59159468192291e-05,5.96336692740089
"201920_at",1.544823169686,9.84173963645997,5.8812931120742,6.30250782084473e-07,6.59159468192291e-05,5.96213067137489
"213052_at",-0.477514431146819,9.05693801056752,-5.87818598962874,6.36705699286379e-07,6.62798731916013e-05,5.95234724637332
"212017_at",-0.440849552543185,8.5591195582101,-5.8720295996464,6.49690865639243e-07,6.73170391341648e-05,5.93296336965866
"202531_at",1.22602681527482,8.29416367478359,5.86973091261806,6.54606772283044e-07,6.75123845655064e-05,5.92572605139787
"208744_x_at",1.61240149701506,8.60175851015244,5.86651752595118,6.61541106070975e-07,6.79131392624107e-05,5.91560909723398
"220088_at",1.10122171372433,6.6487502393098,5.86439254521775,6.66166929350598e-07,6.80743150694645e-05,5.90891902182781
"201158_at",-0.521765075348958,7.05527164628482,-5.86078224963813,6.74100226430748e-07,6.85704600191679e-05,5.89755303691998
"212723_at",0.76023913886111,8.78384052798697,5.85266654505314,6.92279598411774e-07,6.94798411899348e-05,5.87200448782895
"209967_s_at",1.13301986121663,9.90533622207716,5.85197965363119,6.93840523328728e-07,6.94798411899348e-05,5.8698422194265
"202081_at",1.05507783692692,10.8645635529595,5.85171776858974,6.94436567679936e-07,6.94798411899348e-05,5.86901783422464
"209386_at",1.35120759088958,11.6025272129832,5.85124417215604,6.95515759992614e-07,6.94798411899348e-05,5.86752701029918
"212614_at",0.963081395508114,8.63465936731023,5.8446326318483,7.10757507752273e-07,7.06854687508812e-05,5.8467154141261
"202071_at",0.980247064524589,11.9032014909988,5.82945297880889,7.47024265907462e-07,7.39620425405357e-05,5.79893865163749
"200614_at",-0.629667560147309,12.2336498297636,-5.82417745355309,7.6005596065577e-07,7.4863463844987e-05,5.78233611950603
"203044_at",0.80339831558986,8.95313197854133,5.82305817211473,7.62849858275892e-07,7.4863463844987e-05,5.77881376440008
